Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
Moraes disse que “pouco importa se a minuta apreendida era a minuta real do plano golpista”,Estadão,https://www.estadao.com.br/estadao-verifica/alexandre-moraes-minuta-golpe-versoes/,Enganoso,2025-09-11 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPzrXJijPPLCZV2F7SvTkHJkuWdEZDViXIlpYOaeC1fcJ9z55G,"['Alexandre de Moraes', 'Golpe de Estado', 'minuta', 'Plano', 'Real brasileiro']"
Exército foi aclamado nas ruas de Niterói na noite depois do resultado das eleições,AFP Checamos,https://checamos.afp.com/sim-exercito-foi-aclamado-nas-ruas-de-niteroi-na-noite-depois-do-resultado-das-eleicoes,Verdadeiro,2018-10-31 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQ6czxZdm03K9LggfSyyX9IFmtfef17MxntboreXbyZ0tnaxt8K,"['Eleição', 'Exército', 'Niterói', 'Rua', 'Noite']"
"Diversas explosões estão sendo registradas no Irã, inclusive em bases militares e refinarias de petróleo",Estadão,https://www.estadao.com.br/estadao-verifica/video-de-incendio-em-refinaria-iraniana-nao-e-recente-e-sim-de-2023/,Fora de contexto,2024-01-10 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYLtyDigCuDHEbHCUUFCTUHTy5hmwdTC02hmZrn1--CRZ5Rg_u,"['Irã', 'Refinaria de petróleo', 'Petróleo', 'Forças armadas', 'Explosão', 'Base militar']"
"Antes da frase em questão, o candidato afirmou ainda que: “O Brasil precisava ainda de um regime de exceção. Não é ditadura”. “Um regime de exceção é um regime forte”, completou em seguida.",Agência Pública,https://eleicoes.apublica.org/2018/2018/08/general-houve-ditadura-no-brasil-sim/,Falso,2018-08-22 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcS0aD_0mXfRRdU_afGcshxJXF9OgGdnkFk0-AaasCvAwUVVBJ0F,"['Brasil', 'Ditadura militar no Brasil', 'Regime político', 'Frase', 'Estado de exceção', 'Candidato']"
"Bolsonaro está em Maceió para dar apoio à cidade que está afundando, enquanto Lula está passeando em Dubai",Estadão,https://www.estadao.com.br/estadao-verifica/foto-de-bolsonaro-em-maceio-nao-e-recente-e-sim-de-2021/,Enganoso,2023-12-06 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQB-pmm64BfHplvxuMui60DRR4sqa3aw0ptRUjl_3aamOJWGsYX,"['Jair Bolsonaro', 'Maceió', 'Luiz Inácio Lula da Silva', 'Dubai']"
"E temos, que fizemos o meu governo, as PPPs penitenciárias, ou seja penitenciárias construídas em parceria com o setor privado [...] onde nunca houve fuga",Agência Pública,https://eleicoes.apublica.org/2018/2018/10/falso-anastasia-houve-fuga-da-cadeia-privada-sim-e-foi-durante-seu-governo/,Falso,2018-10-26 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTsWWwheN604edzmrUsqM8aUyv4Xq316Ypx5j9CSHv4OHO78wl6,"['Penitenciária', 'Governo', 'Parceria público-privada', 'Parceria', 'Setor privado']"
Não há evidências robustas da relação do colesterol com doenças do coração,Estadão,https://www.estadao.com.br/estadao-verifica/paranoia-colesterol-doencas-coracao-enganoso/,Enganoso,2024-09-06 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTRV8E9eB1qFq9xMeQpheAziEcgn_-aRrMPtNJ0cDp5ge-r1cQ2,"['Colesterol', 'cardiopatia', 'Coração', 'Doença', 'Evidência']"
Janja não usou véu no funeral do papa Francisco,Aos Fatos,https://www.aosfatos.org/noticias/janja-usou-sim-veu-durante-funeral-do-papa-francisco/,falso,2025-04-28 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQp-xu650vATM7WZB1rObLrlrGepnd95j50jXdDi0dRPq-FJcKI,"['Janja Lula da Silva', 'Papa Francisco', 'Papa', 'Véu', 'Funeral', 'Morte do papa Francisco']"
"“Nunca forneci para o Estado, para o governo”,",Agência Pública,https://eleicoes.apublica.org/2018/2018/08/opa-zema-empresario-nega-mas-suas-empresas-forneceram-sim-para-o-governo/,Falso,2018-08-16 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRHyB0iZMVHuXCxRycSDD2ciTyoNqI33MCiOCz2_dPfwJAf6Vj9,['Governo']
Afirmam que a Terra está girando mais rápido e o dia tem apenas 16 horas.,AFP Checamos,https://checamos.afp.com/cientistas-asseguram-que-terra-nao-esta-girando-mais-rapido-e-sim-freando-futuramente-inclusive-o,Falso,2019-12-20 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcS6Gxo0u3_qRYfjINk5d-VN53uzZb8BtBDNbuzCT0Hjx4l72_wx,"['Terra', 'Dia', 'Hora']"
